"ID","Red","Green","Blue","NGRDI","BGI","GLI","BI","SI","VARI","objArea","objNumCell","naNumCell"
1,95.1768368617684,123.364466583645,74.7654628476546,0.138749153975068,0.59370995707579,0.195427438917646,100.079128609453,0.125275195120132,0.205850487318961,0.135215536596318,2409,17816
10,92.0828503239004,124.690760313672,66.744971019434,0.162649564425152,0.516048853298591,0.238230404052136,97.8047089363809,0.17510324622892,0.228105315842034,0.16466427127779,2933,17812
100,85.4317025440313,120.783561643836,68.1866927592955,0.187445675814234,0.53942937748275,0.243903240399162,94.4643428088401,0.131041711677758,0.269164653302139,0.143402368524443,2555,17817
101,86.9242579324463,119.808256567724,68.5390651654725,0.171178198063752,0.553559596601754,0.2287680402827,94.5340659052526,0.130872721547577,0.248178925029423,0.16445042922067,2931,17823
102,97.6552024379626,126.520243796256,70.922507618633,0.137902808358988,0.543576465912027,0.213262240014083,101.257054791814,0.171424319043875,0.196695813663253,0.12887118491921,2297,17824
103,97.9828244274809,126.017652671756,69.5753816793893,0.134496503153686,0.529900031876286,0.217045076290066,100.877946954997,0.190685818720746,0.188782444979837,0.117660267205569,2096,17814
104,87.7165674913874,123.866583150642,59.6025681177576,0.185983146556797,0.454269945022276,0.277133048790376,94.6118604008954,0.222079983581997,0.248998022726019,0.179341720961582,3193,17804
105,91.3365564566438,123.650031191516,66.553025577043,0.160387725647454,0.518880532455779,0.235819805617487,97.0514412583172,0.174715914131787,0.225702324459919,0.179970809475693,3206,17814
106,95.3789301755819,126.483054307881,67.3062474479379,0.149024970852378,0.51690085351985,0.229792175758951,99.6960624653041,0.186044440833472,0.208390110193605,0.137360480116664,2449,17829
107,100.090101940151,132.817165406116,69.2548503781651,0.15062186549474,0.50155061297769,0.237088479688175,104.383097911526,0.202082491648206,0.207708096469144,0.170679687938486,3041,17817
108,99.9836750189825,129.101746393318,69.1833712984055,0.136553914107315,0.514680118944048,0.223897636227472,102.73784713901,0.20310897290657,0.189477420934229,0.147852932921695,2634,17815
109,99.9460059171598,129.089866863905,68.6852810650888,0.13599472729031,0.517090976618202,0.222010803028178,102.551061063367,0.197843232506815,0.189560749228955,0.151722590057233,2704,17822
11,91.9672453324599,127.05699312152,68.359973796266,0.174189835248993,0.515608999830126,0.245414965504816,99.1869415016611,0.165832900932771,0.244494660647728,0.171382059054676,3053,17814
110,100.790927835052,129.95175257732,67.88,0.134722061503588,0.502809714702361,0.227086216988735,103.061673871148,0.215477108888333,0.185377969576625,0.136113605747643,2425,17816
111,104.179884643115,133.442321557318,72.8918529199712,0.132186504858173,0.526993333590839,0.21667026642593,106.768231987353,0.194795040631201,0.184774391943795,0.155737704918033,2774,17812
112,129.527456647399,142.397398843931,86.8554913294798,0.0511588933433458,0.601319502882023,0.14215450246257,122.07880960175,0.203027087552046,0.073817855000198,0.0388480323359344,692,17813
113,115.544058744993,134.068090787717,79.4205607476636,0.0774987652725632,0.585335168740342,0.163004490363726,112.167356082559,0.190770352355806,0.111815646167787,0.0840817242927705,1498,17816
114,108.312428734322,131.063854047891,73.457810718358,0.100396716755843,0.550349839024271,0.188666369929556,107.161353597763,0.199609543789563,0.142176957857501,0.0984121640576783,1754,17823
115,100.289508053983,130.281671745755,66.7801480191554,0.137414597325769,0.500857460771558,0.228876325371452,102.764963754042,0.211720065771173,0.189069316715519,0.128907346091251,2297,17819
116,103.195475885617,130.737516005122,68.6483141271874,0.124979560309556,0.511814369933341,0.217457005593209,104.300166282887,0.213252372999286,0.172888397257245,0.131540534471143,2343,17812
117,127.763551401869,144.416822429907,81.8775700934579,0.0649299236097115,0.558087988768601,0.164889853567525,121.116882533694,0.226233630450009,0.091112060271598,0.0600718616662924,1070,17812
118,95.6813107670148,126.250630176449,66.069859560677,0.147774120830865,0.510227960735438,0.231397933348485,99.4175138054613,0.192625139200911,0.205430608260153,0.155888626922645,2777,17814
119,119.38127090301,136.92530657748,82.2229654403567,0.0754378319635716,0.589735421794213,0.160573011793625,115.372013399226,0.190233910184679,0.108462571624704,0.0503310515093704,897,17822
12,94.9052835051546,128.351804123711,70.1807345360825,0.163551260323074,0.52371257487013,0.236351516012824,101.075134078022,0.168907088572435,0.230056904271327,0.174244975861682,3104,17814
120,99.3945330296128,129.29840546697,69.5480637813212,0.142388708433798,0.520306909572078,0.225067222849247,102.732852338719,0.191054299443085,0.198463896087505,0.123162383570867,2195,17822
121,99.9293454703078,128.000433463372,73.641959254443,0.130419898242147,0.563199801142121,0.201735924521934,103.219188348524,0.160218319670116,0.188249127027262,0.1293959279825,2307,17829
122,92.6555981268625,119.502341421882,77.2320136228182,0.13521982167018,0.634542687315973,0.178531473583548,98.2670121344902,0.0940770135224943,0.209350851877956,0.131840377167873,2349,17817
123,88.4699687987519,120.227379095164,69.8958658346334,0.163362791045637,0.564824698034808,0.219900569870254,95.5113202696998,0.127318119446884,0.238894702251141,0.143931739081621,2564,17814
124,102.89647696477,129.217344173442,77.4184281842818,0.122268017147527,0.580456472272555,0.19127028214632,105.661433828329,0.155094969349079,0.178076926589572,0.103570225665207,1845,17814
125,86.6887235708692,118.897807361002,68.1311667971809,0.168329872443383,0.558166658622821,0.225145530696218,93.9775362427373,0.128187328349239,0.244960507601858,0.143450909907886,2554,17804
126,88.0448300795372,118.851048445409,67.2252349963847,0.16039307103261,0.549017224302624,0.224012068068421,94.1387548413497,0.144312328038495,0.231485535180793,0.155184021543986,2766,17824
127,93.7339705296694,123.310234966149,67.4101951413779,0.146399739061827,0.531292521673597,0.222802504110658,97.8517682639234,0.174634009397946,0.206863331065592,0.140814266487214,2511,17832
128,96.5984531098937,127.025781501772,71.6438930067676,0.147751695526157,0.542130340769236,0.220047389747988,101.336407566723,0.1659207536673,0.210546605538617,0.174247529200359,3103,17808
129,104.61811023622,131.933508311461,73.245406824147,0.122894386026569,0.536858805773152,0.207276460905545,106.327822630167,0.193244952327415,0.1733116580295,0.128326035702257,2286,17814
13,95.8376928236083,128.314218645205,68.7676056338028,0.155755459856531,0.515250479471477,0.234654392085584,100.975618390949,0.182868668918726,0.217774363696442,0.167415225690546,2982,17812
130,96.1418167880414,126.482177079341,68.7681103871215,0.145260073908331,0.527071971621117,0.223699141182079,100.258086177179,0.179961793202489,0.2049664762307,0.146457842146626,2609,17814
131,104.637525773196,132.736494845361,74.84,0.125928286093198,0.547552211592495,0.205073844939555,106.997068880423,0.179929422243285,0.179234624696036,0.136167106519176,2425,17809
132,105.801674746584,131.138827677391,72.5962979286029,0.115000154311104,0.537008517438165,0.202566164265816,106.215486269013,0.200260976293985,0.161543359000824,0.127278846693218,2269,17827
133,104.629921259843,130.129226493747,71.7378415933302,0.115315769183373,0.54046212292987,0.201094538306774,105.167333831893,0.194708444432599,0.162690598989684,0.121210419941612,2159,17812
134,113.172757475083,138.800664451827,71.2405315614618,0.109663099796722,0.497833402832926,0.214164732066778,111.616635370326,0.244086111856867,0.14809758523407,0.0844604074302711,1505,17819
135,107.512628624883,133.627221702526,71.4405986903648,0.114726617181687,0.521194757027159,0.20795535922487,107.558757143225,0.214042427659441,0.159164135329487,0.119964089327797,2138,17822
136,109.230720203952,129.328871892925,73.6405353728489,0.0895176601335615,0.562319554665911,0.177789388238154,106.768806870599,0.198276038490657,0.127680256720228,0.0880669061517737,1569,17816
137,119.478303747535,134.717948717949,79.4161735700197,0.0629867261774152,0.583422018454057,0.155087140200657,113.767188704738,0.206110772345105,0.089998970899303,0.0569247179026554,1014,17813
138,123.802877697842,134.323741007194,86.7942446043165,0.0426735375576918,0.638176628012114,0.125143691727615,116.859918091695,0.181644135294596,0.0635048180367143,0.0390186391196946,695,17812
139,111.058441558442,134.071428571429,73.3636363636364,0.0997601854102118,0.533801235470417,0.194582068715062,109.338319475076,0.216887733226617,0.138891327346483,0.0950830713964975,1694,17816
14,97.538671875,128.31796875,67.0484375,0.146192709249846,0.503219989738574,0.233563336015706,101.148987645113,0.203597732296615,0.201997680207842,0.143723332584774,2560,17812
140,124.835252435784,140.582816651904,81.2240921169176,0.0624123585058763,0.568849838953636,0.159703810898984,118.410148476736,0.219508434835226,0.0883908536055795,0.0633451158615272,1129,17823
141,121.118466898955,135.384146341463,77.3989547038328,0.0589600735830444,0.564357965960968,0.159336705161681,114.162983806833,0.226805213121447,0.082442556821553,0.0644256131096021,1148,17819
142,93.6076033057851,124.586115702479,64.0747107438017,0.150525120827619,0.502079694121879,0.236021381941157,97.5969206772688,0.19768209143769,0.208377434353783,0.169829328542556,3025,17812
143,97.4011450381679,128.264503816794,67.5507633587786,0.147016222286513,0.512399967834734,0.230508650369393,101.194821361251,0.19294946897784,0.204030291916199,0.14709184819223,2620,17812
144,97.6814486326682,128.410569105691,67.4722838137472,0.146088716184908,0.509938072202678,0.230818846044946,101.30221996403,0.196019409226743,0.202903511556112,0.151911525290518,2706,17813
145,99.7922022279349,127.946015424165,73.997000856898,0.132371515225063,0.565298271586522,0.202047578093427,103.246630052786,0.156379747505522,0.191604786250157,0.131005837449484,2334,17816
146,108.317248459959,133.759240246407,83.6498973305955,0.112894603079311,0.606529981542481,0.176698566361407,110.775262143897,0.141790531584662,0.167716772415759,0.109401325395934,1948,17806
147,106.786786786787,130.371771771772,81.3885885885886,0.106654937384792,0.607605060036272,0.172584640832368,108.326034709602,0.146233516364555,0.158439843446994,0.0933871781928319,1665,17829
148,88.74882126018,121.69909987141,71.0441491641663,0.171828149312092,0.561559616800051,0.226200171718996,96.555199965991,0.123644080490445,0.250673003560554,0.130890933572711,2333,17824
149,96.7791111111111,125.219555555556,74.2057777777778,0.137046209634808,0.574998567302718,0.201452965979274,101.241785624447,0.144720539788593,0.20017867360811,0.126361900482983,2250,17806
15,97.631978731485,128.707557918724,67.9521458412457,0.146692659146228,0.509678798687612,0.231361282308909,101.531028723549,0.19642535348732,0.203731036677903,0.147722172351885,2633,17824
150,108.023194748359,133.142231947484,87.7413566739606,0.119879361961471,0.623183615981752,0.176730912663611,111.775461779827,0.126671796803537,0.177133388020651,0.128284302717269,2285,17812
151,103.126848946661,131.358583594801,69.6019722097714,0.128933195182383,0.510152094745056,0.221197223979673,104.81524918629,0.214722033749194,0.177318817442455,0.125231546449621,2231,17815
152,110.424629878869,132.5,75.6076716016151,0.0969076318941907,0.553036111679213,0.185997882151133,109.013814898267,0.203053301036581,0.13761957690081,0.0833613822506451,1486,17826
153,99.0523774145617,128.167904903418,70.5137444279346,0.135540380622443,0.534874001460787,0.215182602983283,102.297195072655,0.182183606604825,0.191798843459083,0.151049264953428,2692,17822
154,120.897368421053,142.202631578947,84.2412280701754,0.0854577097169814,0.577285761387438,0.170804440473513,118.462894464226,0.192009859937404,0.122919462453398,0.0639910188043783,1140,17815
155,101.638126773888,128.619205298013,70.5865657521287,0.124727156933714,0.533588956192154,0.209499213387965,103.352462532509,0.193908181747632,0.175158271049417,0.118670708431571,2114,17814
156,107.344549763033,133.178199052133,73.1289099526066,0.114859572329027,0.532527801205206,0.204040793968955,107.701758259773,0.204479447418933,0.160914754467434,0.118512693776679,2110,17804
157,101.577033101757,129.439313445035,70.1516142214957,0.127162047872587,0.529060035701642,0.212251765698732,103.528368226461,0.194337760959158,0.178652858216712,0.137363871112608,2447,17814
158,116.077111383109,135.780905752754,76.9069767441861,0.0837769800580361,0.554439402815486,0.17762507429188,112.536061259471,0.212849402238642,0.117988658423169,0.0458653792174255,817,17813
159,123.637134052388,140.026194144838,84.8906009244992,0.0654308202338884,0.595037966784278,0.152815668823742,118.637187001679,0.195201458460075,0.0946445292088072,0.0728722209746239,1298,17812
16,99.141235813367,127.867171080286,69.3560319461959,0.134849260251857,0.52964771889277,0.216569959401023,101.939349420497,0.186621421740114,0.189802106333869,0.133479212253829,2379,17823
160,117.109311740891,133.60020242915,79.3390688259109,0.0710312099372688,0.583852752759216,0.159940446941189,112.545343097077,0.199223490726285,0.101607179852057,0.0554464335821314,988,17819
161,125.078494623656,138.689247311828,85.1247311827957,0.0540625660970214,0.606469379512899,0.142132682891768,118.624811094475,0.195754364232667,0.078583033917721,0.0521826955448322,930,17822
162,124.839142091153,141.630920464701,88.2573726541555,0.0701076197670489,0.598680659292045,0.155574058442785,120.766646118969,0.192042048810453,0.100098149303739,0.0628087112707679,1119,17816
163,111.989898989899,132.956439393939,72.1414141414141,0.0915043125905579,0.532286148687183,0.190017041473687,108.913061578151,0.225060203661373,0.126800475836388,0.0889238196822545,1584,17813
164,118.006793478261,132.330163043478,74.9633152173913,0.0606126466371488,0.560346848096642,0.16135398406039,111.292683672108,0.227736592944816,0.0851475228821797,0.0413204581181226,736,17812
165,100.896698113208,125.160849056604,67.0514150943396,0.11178038298068,0.529094737306485,0.202669168139734,100.760157476901,0.20647405560187,0.156708073763999,0.118994162550516,2120,17816
166,100.081364829396,127.178040244969,68.1054243219598,0.127361202424612,0.522705256670168,0.214868463742821,101.675377491729,0.200727089797854,0.177505346283655,0.128261235482242,2286,17823
167,99.044930417495,129.190059642147,68.3526838966203,0.141252169476737,0.514997179908261,0.226155098628304,102.261040096422,0.195984291309609,0.196276668651951,0.14114147819743,2515,17819
168,97.3375108038029,126.238115816768,67.4606741573034,0.140332318730493,0.517995808199792,0.224646913566546,100.304204247939,0.194810292891514,0.195043570743687,0.129905125470162,2314,17813
169,99.7704555506413,127.676691729323,73.6974789915966,0.131217438495743,0.564742532892256,0.201595045349952,103.063183240788,0.157811884123857,0.189599261629539,0.126915520628684,2261,17815
17,101.694663573086,129.973085846868,70.892343387471,0.129064786129093,0.532140333888155,0.212316399885738,103.989386427503,0.189991829081917,0.181694729585887,0.120965478529329,2155,17815
170,85.2758352758353,119.358974358974,68.9393939393939,0.180429818960701,0.560606993930044,0.230886023150485,93.9784193346173,0.113711541816719,0.264473094128793,0.144501206983664,2574,17813
171,83.6492109038738,118.58106169297,68.7840746054519,0.188682568959875,0.554675524709336,0.238552092494475,93.1483799589359,0.115053871128313,0.274969138879616,0.156558849955076,2788,17808
172,89.5127826941986,120.228613569322,71.7192723697148,0.160339599692391,0.578594135527395,0.213359957547388,96.3304248906806,0.119147723289112,0.236129068132713,0.114147819742971,2034,17819
